장례식장명,항목,품종,품명,세부내용,가격(원),가격(만원)
"송산장례문화원","염습/입관","특수","엽습비입관비","1회/2인",500000,50
"송산장례문화원","수시/초염","일반","수시비","1회",200000,20
"송산장례식장","안치실이용료","일반","안치료","시간 기준",4000,0.4
"송산장례식장","염습/입관","일반","자입 상조회 입관실 사용료","상조회 및 가족 염습",300000,30
"송산장례식장","염습/입관","일반","염습료","대렴 2인일조",300000,30
"송산장례식장","수시/초염","일반","수세료","소렴",100000,10
"송원장례문화원","시설임대료","빈소+접객실","2호실","",840000,84
"송원장례문화원","시설임대료","염습실/입관실","입관실 사용료","",250000,25
"송원장례문화원","안치실이용료","일반","안치실 이용료","",5000,0.5
"송정사랑병원장례식장","안치실이용료","일반","냉동실(안치실)","안치실(1일)",50000,5
"송정사랑병원장례식장","염습/입관","일반","염습비","염습",300000,30
"송정장례식장","시설임대료","염습실/입관실","입관실","이용시",300000,30
"송정장례식장","안치실이용료","일반","안치실(시간 4167)","1일(2~3일장 / 2일 적용)",100000,10
"송정장례식장","염습/입관","일반","염습비(일반시신)","1회",300000,30
"송정장례식장","염습/입관","일반","염습비(사고 변사)","1회",350000,35
"송탄장례식장","염습/입관","일반","입관실대여","",250000,25
"송탄장례식장","염습/입관","일반","염습","",200000,20
"송탄장례식장","수시/초염","일반","수시","",100000,10
"송탄중앙병원장례식장","시설임대료","빈소+접객실","특실","330.57. m2",800000,80
"송탄중앙병원장례식장","시설임대료","빈소+접객실","1호실","165.28 .m2",500000,50
"송탄중앙병원장례식장","시설임대료","빈소+접객실","2호실","198.34. m2",600000,60
"송탄중앙병원장례식장","시설임대료","빈소+접객실","귀빈실","396.69. m2",960000,96
"송탄중앙병원장례식장","안치실이용료","일반","안치실","199.17. m2 / 일",120000,12
"송탄중앙병원장례식장","염습/입관","일반","소렴대렴","인건비/대여료",400000,40
"송탄중앙병원장례식장","수시/초염","일반","수시비용","안치시바른자세",150000,15
"송학주천장례식장","염습/입관","일반","염습료","1회",200000,20
"송학주천장례식장","수시/초염","일반","수시비","1회",100000,10
"송현장례식장","안치실이용료","일반","사체 안치실","시간당 4000원",96000,9.6
"송현장례식장","염습/입관","일반","염습실","1회 사용료",300000,30
"송현장례식장","수시/초염","일반","수시비","1회",100000,10
"수성메트로병원장례식장","안치실이용료","일반","안치실","1일(4000/1시간)",96000,9.6
"수성연도실","시설임대료","빈소+접객실","연도실 사용료","1일",432000,43.2
"수성연도실","시설임대료","염습실/입관실","염습실 사용료","1일",200000,20
"수성연도실","안치실이용료","일반","안치실 사용료","1일",72000,7.2
"수성연도실","염습/입관","일반","염습비","1회",240000,24
"수성연도실","수시/초염","일반","수시비","1회",100000,10
"수성요양병원장례식장","시설임대료","염습실/입관실","염습실 사용료","1회 이용",300000,30
"수성요양병원장례식장","안치실이용료","일반","안치실","사체안치료 1일",96000,9.6
"수성요양병원장례식장","염습/입관","일반","염습비(2인)",".",300000,30
"수원시연화장장례식장","시설임대료","염습실/입관실","입관실 사용료(관내)","관내/1일기준",150000,15
"수원시연화장장례식장","시설임대료","염습실/입관실","입관실 사용료(관외)","관외/1일기준",250000,25
"수원시연화장장례식장","안치실이용료","일반","안치료(관외)","관외/1일기준",60000,6
"수원시연화장장례식장","안치실이용료","일반","안치료(관내)","관내/1일기준",45000,4.5
"수원시연화장장례식장","염습/입관","일반","염습비(특수)","1구당/특수상태",120000,12
"수원시연화장장례식장","염습/입관","일반","염습비(일반)","1구당/일반상태",70000,7
"수원요양병원장례식장","안치실이용료","일반","안치료 /  1일당","",72000,7.2
"수원요양병원장례식장","안치실이용료","일반","안치료 / 1시간당","",3000,0.3
"수원요양병원장례식장","염습/입관","일반","아동 염습","만 15세 미만",200000,20
"수원요양병원장례식장","염습/입관","일반","특수 염습","만 15세 이상/ 사고사 부검등의 사체",500000,50
"수원요양병원장례식장","염습/입관","일반","주간 일반 염습","만15세 이상/ 정상 사망사체",400000,40
"수원요양병원장례식장","수시/초염","일반","사체 수시비","2인 1조",150000,15
"수장례식장","시설임대료","빈소+접객실","101호실","빈소사용료 1일",800000,80
"수장례식장","시설임대료","빈소+접객실","102호실103호실","빈소사용료 1일",600000,60
"수장례식장","시설임대료","빈소+접객실","202호실","빈소사용료  1일",400000,40
"수장례식장","시설임대료","빈소+접객실","203호실","빈소사용료  1일",300000,30
"수장례식장","시설임대료","빈소+접객실","201호실","빈소사용료  1일",800000,80
"수장례식장","시설임대료","빈소+접객실","분향소접객실","200제곱미터",696000,69.6
"수장례식장","시설임대료","염습실/입관실","입관실사용료","입관실사용  1회",300000,30
"수장례식장","안치실이용료","일반","안치실","70제곱미터",132000,13.2
"수장례식장","안치실이용료","일반","안치료","안치료    1일",100000,10
"수장례식장","염습/입관","일반","2인 염습료","염습료",300000,30
"수장례식장","염습/입관","","위생폐기물","10킬로그램",60000,6
"수장례식장","염습/입관","","수시료","1회",150000,15
"수장례식장","염습/입관","","염습실사용료운구비쓰레기수거비항균시트","1회",420000,42
"순창군보건의료원장례식장","시설임대료","빈소+접객실","시설사용료(관외) 안치료포함","관외",250000,25
"순창군보건의료원장례식장","시설임대료","빈소+접객실","시설사용료(관내) 안치료포함","관내",200000,20
"순창군보건의료원장례식장","안치실이용료","일반","시신만 안치할 경우","안치실만 사용할 경우",50000,5
"순창온누리장례식장","안치실이용료","일반","안치실사용료","1일",80000,8
"순창온누리장례식장","염습/입관","일반","염습비","1회",300000,30
"순창온누리장례식장","수시/초염","일반","초렴비","1회",50000,5
"순창요양병원장례식장","시설임대료","빈소+접객실","분향및접객실","1일",200000,20
"순창요양병원장례식장","시설임대료","염습실/입관실","입관실  사용료","1회",250000,25
"순창요양병원장례식장","안치실이용료","일반","안치실사용료","1일",80000,8
"순창요양병원장례식장","염습/입관","일반","일반사망(염습료)","1회",200000,20
"순창요양병원장례식장","염습/입관","특수","사고사(염습료)","1회",300000,30
"순창요양병원장례식장","수시/초염","일반","초염비","1회",100000,10
"순창장례식장","안치실이용료","일반","안치실","1회",80000,8
"순창현대장례식장","안치실이용료","일반","시체안치실","3일기준",240000,24
"순창현대장례식장","염습/입관","일반","2인염습비","",200000,20
"순천의료원장례식장","시설임대료","염습실/입관실","소아 입관실 사용료","1회당",100000,10
"순천의료원장례식장","시설임대료","염습실/입관실","초염료","1회당",50000,5
"순천의료원장례식장","시설임대료","염습실/입관실","염습 및 입관실 사용료","1회당",250000,25
"순천의료원장례식장","시설임대료","염습실/입관실","염습 및 입관료 야간","야간(당일07시~익일08시)",350000,35
"순천의료원장례식장","안치실이용료","일반","사체안치료","1일 사용료",50000,5
"순천의료원장례식장","안치실이용료","일반","사체안치료","시간당 사용료",2100,0.2
"순천중앙병원장례식장","시설임대료","빈소+접객실","2호실","시간",2100,0.2
"순천중앙병원장례식장","시설임대료","빈소+접객실","1호실 특실","시간",27000,2.7
"순천중앙병원장례식장","시설임대료","빈소+접객실","2호실","일",500000,50
"순천중앙병원장례식장","시설임대료","빈소+접객실","1호실 특실","일",650000,65
"순천중앙병원장례식장","시설임대료","염습실/입관실","입관실사용료","일",300000,30
"순천중앙병원장례식장","안치실이용료","일반","안치료","일",50000,5
"순천중앙병원장례식장","안치실이용료","일반","수시(초염)","회",100000,10
"순천중앙병원장례식장","안치실이용료","일반","염습비","회",300000,30
"순천한국병원장례식장","시설임대료","빈소+접객실","분향실및 접객실 시간당 임대료","vip실(150평)가족방 및 샤워실. 화장실",50000,5
"순천한국병원장례식장","시설임대료","빈소+접객실","분향실 및 접객실 시간당 임대료","3호실(70평)가족방.샤워실.화장실",37500,3.8
"순천한국병원장례식장","시설임대료","빈소+접객실","분향실  및 접객실 시간당 임대료","2호실(70평)가족방.샤워실.화장실",37500,3.8
"순천한국병원장례식장","시설임대료","빈소+접객실","분향실 및 접객실 시간당 임대료(지하)","6호실(50평)가족방.샤워실.화장실",20800,2.1
"순천한국병원장례식장","시설임대료","빈소+접객실","분향실 및 접객실 시간당 임대료(지하)","5호실(60평)가족방.샤워실.화장실",25000,2.5
"순천한국병원장례식장","시설임대료","염습실/입관실","입관실","1회사용",300000,30
"순천한국병원장례식장","안치실이용료","일반","안치실","1일24시간(시간당2916)",100000,10
