ID,구분,시설명,주소,전화번호,사진유무,가격유무,좌표중복,인접시설,상태,사진링크,네이버지도(링크),구글지도(링크)
25083503,장례식장,계명대학교 대구동산병원 장례식장,대구광역시 중구 달성로 56 동산의료원,053-250-8451,O,O,X,,양호,"[대표](https://15774129.go.kr/BCUser/facilitypic/7000002206/1555306275605.jpg)",https://map.naver.com/v5/search/%EA%B3%84%EB%AA%85%EB%8C%80%ED%95%99%EA%B5%90%20%EB%8C%80%EA%B5%AC%EB%8F%99%EC%82%B0%EB%B3%91%EC%9B%90%20%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5,https://www.google.com/maps/search/?api=1&query=%EA%B3%84%EB%AA%85%EB%8C%80%ED%95%99%EA%B5%90%20%EB%8C%80%EA%B5%AC%EB%8F%99%EC%82%B0%EB%B3%91%EC%9B%90%20%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%20%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C%20%EC%A4%91%EA%B5%AC%20%EB%8B%AC%EC%84%B1%EB%A1%9C%2056%20%EB%8F%99%EC%82%B0%EC%9D%98%EB%A3%8C%EC%9B%90
25083539,장례식장,보훈공단 부산보훈병원 장례식장,부산광역시 사상구 백양대로 420,051-601-6785,O,O,X,,양호,"[대표](https://15774129.go.kr/BCUser/facilitypic/1000000317/1560220913760.jpg)",https://map.naver.com/v5/search/%EB%B3%B4%ED%9B%88%EA%B3%B5%EB%8B%A8%20%EB%B6%80%EC%82%B0%EB%B3%B4%ED%9B%88%EB%B3%91%EC%9B%90%20%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5,https://www.google.com/maps/search/?api=1&query=%EB%B3%B4%ED%9B%88%EA%B3%B5%EB%8B%A8%20%EB%B6%80%EC%82%B0%EB%B3%B4%ED%9B%88%EB%B3%91%EC%9B%90%20%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%20%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C%20%EC%82%AC%EC%83%81%EA%B5%AC%20%EB%B0%B1%EC%96%91%EB%8C%80%EB%A1%9C%20420
25083558,장례식장,순천중앙병원장례식장,전라남도 순천시 장명로 5 중앙병원,061-744-0444,O,O,X,,양호,"[대표](https://15774129.go.kr/BCUser/facilitypic/7000002170/1554185704561.gif)",https://map.naver.com/v5/search/%EC%88%9C%EC%B2%9C%EC%A4%91%EC%95%99%EB%B3%91%EC%9B%90%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5,https://www.google.com/maps/search/?api=1&query=%EC%88%9C%EC%B2%9C%EC%A4%91%EC%95%99%EB%B3%91%EC%9B%90%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%20%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84%20%EC%88%9C%EC%B2%9C%EC%8B%9C%20%EC%9E%A5%EB%AA%85%EB%A1%9C%205%20%EC%A4%91%EC%95%99%EB%B3%91%EC%9B%90
25083573,장례식장,영양병원장례식장,경상북도 영양군 영양읍 동서대로 75 영양병원,054-682-0727,O,O,X,,양호,"[대표](https://15774129.go.kr/BCUser/facilitypic/1000000569/1561104678148.png)",https://map.naver.com/v5/search/%EC%98%81%EC%96%91%EB%B3%91%EC%9B%90%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5,https://www.google.com/maps/search/?api=1&query=%EC%98%81%EC%96%91%EB%B3%91%EC%9B%90%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%20%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84%20%EC%98%81%EC%96%91%EA%B5%B0%20%EC%98%81%EC%96%91%EC%9D%8D%20%EB%8F%99%EC%84%9C%EB%8C%80%EB%A1%9C%2075%20%EC%98%81%EC%96%91%EB%B3%91%EC%9B%90
25083601,장례식장,청주시장례식장,충청북도 청주시 상당구 목련로 731 목련장례식장,043-291-4444,O,O,O,청주시장례식장운영회 (1670),양호,"[대표](https://15774129.go.kr/BCUser/facilitypic/1000000787/1554271828498.jpg)",https://map.naver.com/v5/search/%EC%B2%AD%EC%A3%BC%EC%8B%9C%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5,https://www.google.com/maps/search/?api=1&query=%EC%B2%AD%EC%A3%BC%EC%8B%9C%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%20%EC%B6%A9%EC%B2%AD%EB%B6%81%EB%8F%84%20%EC%B2%AD%EC%A3%BC%EC%8B%9C%20%EC%83%81%EB%8B%B9%EA%B5%AC%20%EB%AA%A9%EB%A0%A8%EB%A1%9C%20731%20%EB%AA%A9%EB%A0%A8%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5
25083607,장례식장,창원파티마병원장례식장,경상남도 창원시 의창구 창이대로 45 창원파티마병원,055-270-1900,O,O,X,,양호,"[대표](https://15774129.go.kr/BCUser/facilitypic/1327022117287_1000000816_0.jpg)",https://map.naver.com/v5/search/%EC%B0%BD%EC%9B%90%ED%8C%8C%ED%8B%B0%EB%A7%88%EB%B3%91%EC%9B%90%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5,https://www.google.com/maps/search/?api=1&query=%EC%B0%BD%EC%9B%90%ED%8C%8C%ED%8B%B0%EB%A7%88%EB%B3%91%EC%9B%90%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%20%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84%20%EC%B0%BD%EC%9B%90%EC%8B%9C%20%EC%9D%98%EC%B0%BD%EA%B5%AC%20%EC%B0%BD%EC%9D%B4%EB%8C%80%EB%A1%9C%2045%20%EC%B0%BD%EC%9B%90%ED%8C%8C%ED%8B%B0%EB%A7%88%EB%B3%91%EC%9B%90
25083608,장례식장,평창장례식장,강원특별자치도 평창군 평창읍 종부로 61,033-339-9033,O,X,X,,미흡 (가격),"[대표](https://15774129.go.kr/BCUser/facilitypic/1000000819/1554266656152.jpg)",https://map.naver.com/v5/search/%ED%8F%89%EC%B0%BD%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5,https://www.google.com/maps/search/?api=1&query=%ED%8F%89%EC%B0%BD%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%20%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84%20%ED%8F%89%EC%B0%BD%EA%B5%B0%20%ED%8F%89%EC%B0%BD%EC%9D%8D%20%EC%A2%85%EB%B6%80%EB%A1%9C%2061
25083612,장례식장,풍기성심요양병원장례식장,경상북도 영주시 풍기읍 소백로191번길 6,054-630-2500,O,O,X,,양호,"[대표](https://15774129.go.kr/BCUser/facilitypic/1443072335732_1000000831_0.jpg)",https://map.naver.com/v5/search/%ED%92%8D%EA%B8%B0%EC%84%B1%EC%8B%AC%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5,https://www.google.com/maps/search/?api=1&query=%ED%92%8D%EA%B8%B0%EC%84%B1%EC%8B%AC%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%20%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84%20%EC%98%81%EC%A3%BC%EC%8B%9C%20%ED%92%8D%EA%B8%B0%EC%9D%8D%20%EC%86%8C%EB%B0%B1%EB%A1%9C191%EB%B2%88%EA%B8%B8%206
25083624,장례식장,혜민병원장례식장,서울특별시 광진구 자양로 85 혜민병원,02-444-1552,O,O,X,,양호,"[대표](https://15774129.go.kr/BCUser/facilitypic/1000000899/1554366488241.png)",https://map.naver.com/v5/search/%ED%98%9C%EB%AF%BC%EB%B3%91%EC%9B%90%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5,https://www.google.com/maps/search/?api=1&query=%ED%98%9C%EB%AF%BC%EB%B3%91%EC%9B%90%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B4%91%EC%A7%84%EA%B5%AC%20%EC%9E%90%EC%96%91%EB%A1%9C%2085%20%ED%98%9C%EB%AF%BC%EB%B3%91%EC%9B%90
25083805,장례식장,칠곡경북대학교병원 장례식장,대구광역시 북구 호국로 807,053-200-2500,O,O,X,,양호,"[대표](https://15774129.go.kr/BCUser/facilitypic/1734419749258.jpg)",https://map.naver.com/v5/search/%EC%B9%A0%EA%B3%A1%EA%B2%BD%EB%B6%81%EB%8C%80%ED%95%99%EA%B5%90%EB%B3%91%EC%9B%90%20%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5,https://www.google.com/maps/search/?api=1&query=%EC%B9%A0%EA%B3%A1%EA%B2%BD%EB%B6%81%EB%8C%80%ED%95%99%EA%B5%90%EB%B3%91%EC%9B%90%20%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%20%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C%20%EB%B6%81%EA%B5%AC%20%ED%98%B8%EA%B5%AD%EB%A1%9C%20807
25083821,장례식장,경주하늘마루장례식장전용주차장입구,경상북도 경주시 서면 도리,054-751-9444,O,O,X,,양호,"[대표](https://15774129.go.kr/BCUser/facilitypic/1355388948604_7000000668_0.JPG)",https://map.naver.com/v5/search/%EA%B2%BD%EC%A3%BC%ED%95%98%EB%8A%98%EB%A7%88%EB%A3%A8%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%EC%A0%84%EC%9A%A9%EC%A3%BC%EC%B0%A8%EC%9E%A5%EC%9E%85%EA%B5%AC,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EC%A3%BC%ED%95%98%EB%8A%98%EB%A7%88%EB%A3%A8%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%EC%A0%84%EC%9A%A9%EC%A3%BC%EC%B0%A8%EC%9E%A5%EC%9E%85%EA%B5%AC%20%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84%20%EA%B2%BD%EC%A3%BC%EC%8B%9C%20%EC%84%9C%EB%A9%B4%20%EB%8F%84%EB%A6%AC
25083841,장례식장,하늘내린도리안,강원특별자치도 인제군 남면 남전리 266,033-461-0404,O,O,X,,양호,"[대표](https://15774129.go.kr/BCUser/facilitypic/1000000219/1554265749670.jpg)",https://map.naver.com/v5/search/%ED%95%98%EB%8A%98%EB%82%B4%EB%A6%B0%EB%8F%84%EB%A6%AC%EC%95%88,https://www.google.com/maps/search/?api=1&query=%ED%95%98%EB%8A%98%EB%82%B4%EB%A6%B0%EB%8F%84%EB%A6%AC%EC%95%88%20%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84%20%EC%9D%B8%EC%A0%9C%EA%B5%B0%20%EB%82%A8%EB%A9%B4%20%EB%82%A8%EC%A0%84%EB%A6%AC%20266
25084082,추모공원,광명시립메모리얼파크,경기도 광명시 자경로 153,02-2610-7380,O,X,X,,미흡 (가격),"[대표](https://places.googleapis.com/v1/places/ChIJzU7YirNhezURRQmA-iExWlg/photos/AZLasHpwjSTH_C7uVTtWe-EVXBw4ZO69UDEvllhheJqpUId8fvBJrmN5EmakrEh2kx1tehRi2-Jw7SBKeeBF3kvWyLjfn9iMdG09d8ccdiVG91N7lOKPbzracZaItOIhz4NqaPWVW-vZSuayKsUoeJcX84aUZsQ0dR76oAabOa5bUDG5GFk8UzqEf5lNHZA0hWOkLsXh8LQ_bUAX0w2_sGE5AEXrvfLpp6qzXgUr-1CgxdFSK1ql_10Uy8iC4i3av_LOn1h5wQ4gUEoFE06hZmBXpPL51FKHygnOXc5yPEMxjWJYDMsuf6ymM9b6jej7CqHQsPFg2clfLFF49JM22cPJqj12ZRV7wfoaz49yHPG3-IVUEUub4pRWwd0qgGNz5jWcyAWQ8jK8LTNT6tPU2hXM6FZ9XFObvYwvILEzURr7Xmd18qHrlah6HN6k7HfpNA/media?maxHeightPx=800&maxWidthPx=800&key=AIzaSyBS18mDdul10bgKMyu15WPpevY1Y_jZBTg), [추가](https://places.googleapis.com/v1/places/ChIJzU7YirNhezURRQmA-iExWlg/photos/AZLasHpwjSTH_C7uVTtWe-EVXBw4ZO69UDEvllhheJqpUId8fvBJrmN5EmakrEh2kx1tehRi2-Jw7SBKeeBF3kvWyLjfn9iMdG09d8ccdiVG91N7lOKPbzracZaItOIhz4NqaPWVW-vZSuayKsUoeJcX84aUZsQ0dR76oAabOa5bUDG5GFk8UzqEf5lNHZA0hWOkLsXh8LQ_bUAX0w2_sGE5AEXrvfLpp6qzXgUr-1CgxdFSK1ql_10Uy8iC4i3av_LOn1h5wQ4gUEoFE06hZmBXpPL51FKHygnOXc5yPEMxjWJYDMsuf6ymM9b6jej7CqHQsPFg2clfLFF49JM22cPJqj12ZRV7wfoaz49yHPG3-IVUEUub4pRWwd0qgGNz5jWcyAWQ8jK8LTNT6tPU2hXM6FZ9XFObvYwvILEzURr7Xmd18qHrlah6HN6k7HfpNA/media?maxHeightPx=800&maxWidthPx=800&key=AIzaSyBS18mDdul10bgKMyu15WPpevY1Y_jZBTg)",https://map.naver.com/v5/search/%EA%B4%91%EB%AA%85%EC%8B%9C%EB%A6%BD%EB%A9%94%EB%AA%A8%EB%A6%AC%EC%96%BC%ED%8C%8C%ED%81%AC,https://www.google.com/maps/search/?api=1&query=%EA%B4%91%EB%AA%85%EC%8B%9C%EB%A6%BD%EB%A9%94%EB%AA%A8%EB%A6%AC%EC%96%BC%ED%8C%8C%ED%81%AC%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EA%B4%91%EB%AA%85%EC%8B%9C%20%EC%9E%90%EA%B2%BD%EB%A1%9C%20153
25084116,봉안당,의령군납골당,경상남도 의령군 정곡면 법정로 580-9,055-574-0694,X,O,O,의령군공설묘지 (1243),미흡 (사진),"",https://map.naver.com/v5/search/%EC%9D%98%EB%A0%B9%EA%B5%B0%EB%82%A9%EA%B3%A8%EB%8B%B9,https://www.google.com/maps/search/?api=1&query=%EC%9D%98%EB%A0%B9%EA%B5%B0%EB%82%A9%EA%B3%A8%EB%8B%B9%20%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84%20%EC%9D%98%EB%A0%B9%EA%B5%B0%20%EC%A0%95%EA%B3%A1%EB%A9%B4%20%EB%B2%95%EC%A0%95%EB%A1%9C%20580-9
25121562,장례식장,북신안농협장례식장,전라남도 신안군 지도읍 해제지도로 979-47 북신안농협장례식장,061-275-4440,O,O,X,,양호,"[대표](https://15774129.go.kr/BCUser/facilitypic/7000001210/1563425830883.jpg)",https://map.naver.com/v5/search/%EB%B6%81%EC%8B%A0%EC%95%88%EB%86%8D%ED%98%91%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5,https://www.google.com/maps/search/?api=1&query=%EB%B6%81%EC%8B%A0%EC%95%88%EB%86%8D%ED%98%91%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%20%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84%20%EC%8B%A0%EC%95%88%EA%B5%B0%20%EC%A7%80%EB%8F%84%EC%9D%8D%20%ED%95%B4%EC%A0%9C%EC%A7%80%EB%8F%84%EB%A1%9C%20979-47%20%EB%B6%81%EC%8B%A0%EC%95%88%EB%86%8D%ED%98%91%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5
25415613,장례식장,울릉군보건의료원장례식장,경상북도 울릉군 울릉읍 울릉순환로 396-18,054-790-6871,O,O,X,,양호,"[대표](https://15774129.go.kr/BCUser/facilitypic/1000001517/1554193104133.jpg)",https://map.naver.com/v5/search/%EC%9A%B8%EB%A6%89%EA%B5%B0%EB%B3%B4%EA%B1%B4%EC%9D%98%EB%A3%8C%EC%9B%90%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5,https://www.google.com/maps/search/?api=1&query=%EC%9A%B8%EB%A6%89%EA%B5%B0%EB%B3%B4%EA%B1%B4%EC%9D%98%EB%A3%8C%EC%9B%90%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%20%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84%20%EC%9A%B8%EB%A6%89%EA%B5%B0%20%EC%9A%B8%EB%A6%89%EC%9D%8D%20%EC%9A%B8%EB%A6%89%EC%88%9C%ED%99%98%EB%A1%9C%20396-18
25424010,장례식장,양지요양병원장례식장,경상북도 경산시 경산로 174 양지요양병원,053-817-9444,O,O,X,,양호,"[대표](https://15774129.go.kr/BCUser/facilitypic/7000001218/1554342465173.png)",https://map.naver.com/v5/search/%EC%96%91%EC%A7%80%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5,https://www.google.com/maps/search/?api=1&query=%EC%96%91%EC%A7%80%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%20%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84%20%EA%B2%BD%EC%82%B0%EC%8B%9C%20%EA%B2%BD%EC%82%B0%EB%A1%9C%20174%20%EC%96%91%EC%A7%80%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90
25485582,장례식장,(주)장례식장아시아드,부산광역시 동래구 여고로 42,051-503-0770,O,O,X,,양호,"[대표](https://15774129.go.kr/BCUser/facilitypic/1465798299672_7000001087_0.JPG)",https://map.naver.com/v5/search/(%EC%A3%BC)%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%EC%95%84%EC%8B%9C%EC%95%84%EB%93%9C,https://www.google.com/maps/search/?api=1&query=(%EC%A3%BC)%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%EC%95%84%EC%8B%9C%EC%95%84%EB%93%9C%20%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C%20%EB%8F%99%EB%9E%98%EA%B5%AC%20%EC%97%AC%EA%B3%A0%EB%A1%9C%2042
25677611,장례식장,충주병원장례식장,충청북도 충주시 문화동 622,043-845-5100,O,O,X,,양호,"[대표](https://15774129.go.kr/BCUser/facilitypic/1473156851859_7000001214_0.jpg)",https://map.naver.com/v5/search/%EC%B6%A9%EC%A3%BC%EB%B3%91%EC%9B%90%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EC%A3%BC%EB%B3%91%EC%9B%90%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%20%EC%B6%A9%EC%B2%AD%EB%B6%81%EB%8F%84%20%EC%B6%A9%EC%A3%BC%EC%8B%9C%20%EB%AC%B8%ED%99%94%EB%8F%99%20622
25722538,장례식장,녹십자요양병원장례식장,경상남도 김해시 호계로 416,055-338-3501,O,O,X,,양호,"[대표](https://15774129.go.kr/BCUser/facilitypic/7000001554/1476430418175.jpg)",https://map.naver.com/v5/search/%EB%85%B9%EC%8B%AD%EC%9E%90%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5,https://www.google.com/maps/search/?api=1&query=%EB%85%B9%EC%8B%AD%EC%9E%90%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%20%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84%20%EA%B9%80%ED%95%B4%EC%8B%9C%20%ED%98%B8%EA%B3%84%EB%A1%9C%20416
25975701,추모공원,연화추모공원,경기도 고양시 덕양구 성령길 2,031-963-1141,O,O,X,,양호,"[대표](https://places.googleapis.com/v1/places/ChIJM7KPz2OXfDUREyszkIJkhRo/photos/AZLasHpI58x4QLdkPYh3WUsnGDCmM-tzpMfxJ3-Gf16Gvq5PuBSN5lyFSxOMLmSUzr0EZVmFZPFtSGEDtdwXSIKGzt2ZDH_7Xh77CUahyTHYynrnxtvfEGA-vtqOqg7zOfKPU-K1Unu7n3hwBvaonfor4UR7WgnUMub_mLNdOOUEtmgA9YU17ab4AYzH-E1Z9WM1h8kwzgyxWb_yTsguZrFl9PB4YrDAfYsY6-V5gwqXafKcfNFWrZALyiqUPyfb3yCq2zlKbqmrvJwGPdn-dsAgWjdtE9cgMOp-zAtBY9hFw7-bqOHV4Dh80qccnacShHSaAcRiMNAKQnj5raeSHqnN4CuanPF2waXCNTGegOqq4EPyLRW5zDGt4PHiVCQgzHIb14AN7hX-Lf3LX2fJWNebJjnzmLoJPOtndxabw0C14cuN7uHsww_RM0gxrhgN5w/media?maxHeightPx=800&maxWidthPx=800&key=AIzaSyBS18mDdul10bgKMyu15WPpevY1Y_jZBTg), [추가](https://places.googleapis.com/v1/places/ChIJM7KPz2OXfDUREyszkIJkhRo/photos/AZLasHpI58x4QLdkPYh3WUsnGDCmM-tzpMfxJ3-Gf16Gvq5PuBSN5lyFSxOMLmSUzr0EZVmFZPFtSGEDtdwXSIKGzt2ZDH_7Xh77CUahyTHYynrnxtvfEGA-vtqOqg7zOfKPU-K1Unu7n3hwBvaonfor4UR7WgnUMub_mLNdOOUEtmgA9YU17ab4AYzH-E1Z9WM1h8kwzgyxWb_yTsguZrFl9PB4YrDAfYsY6-V5gwqXafKcfNFWrZALyiqUPyfb3yCq2zlKbqmrvJwGPdn-dsAgWjdtE9cgMOp-zAtBY9hFw7-bqOHV4Dh80qccnacShHSaAcRiMNAKQnj5raeSHqnN4CuanPF2waXCNTGegOqq4EPyLRW5zDGt4PHiVCQgzHIb14AN7hX-Lf3LX2fJWNebJjnzmLoJPOtndxabw0C14cuN7uHsww_RM0gxrhgN5w/media?maxHeightPx=800&maxWidthPx=800&key=AIzaSyBS18mDdul10bgKMyu15WPpevY1Y_jZBTg)",https://map.naver.com/v5/search/%EC%97%B0%ED%99%94%EC%B6%94%EB%AA%A8%EA%B3%B5%EC%9B%90,https://www.google.com/maps/search/?api=1&query=%EC%97%B0%ED%99%94%EC%B6%94%EB%AA%A8%EA%B3%B5%EC%9B%90%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EA%B3%A0%EC%96%91%EC%8B%9C%20%EB%8D%95%EC%96%91%EA%B5%AC%20%EC%84%B1%EB%A0%B9%EA%B8%B8%202
26029391,장례식장,영산요양병원장례식장,경상남도 창녕군 영산면 영산도천로 430,055-536-9090,O,O,X,,양호,"[대표](https://15774129.go.kr/BCUser/facilitypic/1000000565/1560316600441.jpg)",https://map.naver.com/v5/search/%EC%98%81%EC%82%B0%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5,https://www.google.com/maps/search/?api=1&query=%EC%98%81%EC%82%B0%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%20%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84%20%EC%B0%BD%EB%85%95%EA%B5%B0%20%EC%98%81%EC%82%B0%EB%A9%B4%20%EC%98%81%EC%82%B0%EB%8F%84%EC%B2%9C%EB%A1%9C%20430
26045225,장례식장,통영전문장례식장,경상남도 통영시 장대길 142,055-645-1233,O,O,X,,양호,"[대표](https://15774129.go.kr/BCUser/facilitypic/1000000810/1554338985055.png)",https://map.naver.com/v5/search/%ED%86%B5%EC%98%81%EC%A0%84%EB%AC%B8%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5,https://www.google.com/maps/search/?api=1&query=%ED%86%B5%EC%98%81%EC%A0%84%EB%AC%B8%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%20%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84%20%ED%86%B5%EC%98%81%EC%8B%9C%20%EC%9E%A5%EB%8C%80%EA%B8%B8%20142
26077403,장례식장,강원도속초의료원 장례식장,강원특별자치도 속초시 영랑호반길 3 속초의료원,033-630-6016,O,X,X,,미흡 (가격),"[대표](https://places.googleapis.com/v1/places/ChIJIXOnBBS82F8RQA95pS5Xq0U/photos/AZLasHo2QPksSS0drzkuRFSG5GMo41AFW5bEwrJw-0TyJBb4XEW-kBBchT_8UhKVVplYMAocsBJVnWUssGWBLWQTJOqu5NPmCe8wG13jefM8vH7DyJvtEK32qvX4BPFSXZJvcoKLpnNIPrzy1YLihkQf342faG0hErIwPvDtB76DZTwzpS5ZODLXwPzEK9DtFSrCUYZgQkaVTFFdQaS1QQ2wBuDQPQm_huDoK1FDAdADRlCTxxR-3MIlwuHSlgvd8XiAnFrPw4ql8KJbr2vGkTa8Ufhd2pZ2Av91AVChR_CtZ0wcHtVUfQtxFeEEHbQkHVCSgpO7w2BWzZn9a8Df7s_ti6cYywCmUrgyVhuggdVnTPAUWcaV1V-ZyKwP-YdVbijJnQd6vEh8NmLJJRSYNSt61uqm1bifpP5j-da5GVB_liyJzzA/media?maxHeightPx=800&maxWidthPx=800&key=AIzaSyBS18mDdul10bgKMyu15WPpevY1Y_jZBTg), [추가](https://places.googleapis.com/v1/places/ChIJIXOnBBS82F8RQA95pS5Xq0U/photos/AZLasHo2QPksSS0drzkuRFSG5GMo41AFW5bEwrJw-0TyJBb4XEW-kBBchT_8UhKVVplYMAocsBJVnWUssGWBLWQTJOqu5NPmCe8wG13jefM8vH7DyJvtEK32qvX4BPFSXZJvcoKLpnNIPrzy1YLihkQf342faG0hErIwPvDtB76DZTwzpS5ZODLXwPzEK9DtFSrCUYZgQkaVTFFdQaS1QQ2wBuDQPQm_huDoK1FDAdADRlCTxxR-3MIlwuHSlgvd8XiAnFrPw4ql8KJbr2vGkTa8Ufhd2pZ2Av91AVChR_CtZ0wcHtVUfQtxFeEEHbQkHVCSgpO7w2BWzZn9a8Df7s_ti6cYywCmUrgyVhuggdVnTPAUWcaV1V-ZyKwP-YdVbijJnQd6vEh8NmLJJRSYNSt61uqm1bifpP5j-da5GVB_liyJzzA/media?maxHeightPx=800&maxWidthPx=800&key=AIzaSyBS18mDdul10bgKMyu15WPpevY1Y_jZBTg)",https://map.naver.com/v5/search/%EA%B0%95%EC%9B%90%EB%8F%84%EC%86%8D%EC%B4%88%EC%9D%98%EB%A3%8C%EC%9B%90%20%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5,https://www.google.com/maps/search/?api=1&query=%EA%B0%95%EC%9B%90%EB%8F%84%EC%86%8D%EC%B4%88%EC%9D%98%EB%A3%8C%EC%9B%90%20%EC%9E%A5%EB%A1%80%EC%8B%9D%EC%9E%A5%20%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84%20%EC%86%8D%EC%B4%88%EC%8B%9C%20%EC%98%81%EB%9E%91%ED%98%B8%EB%B0%98%EA%B8%B8%203%20%EC%86%8D%EC%B4%88%EC%9D%98%EB%A3%8C%EC%9B%90
